step,sim_time,vel_x,base_height,pitch_deg,joint_err_mean,joint_err_max,torque_max,sat_ratio,dact_norm,obs_max,clip_dims,sim_hz,wall_hz,resets
50,1.0000000000000007,0.2170030932359423,0.16765039545870034,-15.451159986511298,0.10788683705320556,0.4568348523818541,1.96,0.8333333333333334,1.2701943043072164,4.058377695928204,0,49.99999999999996,329.1397897000686,0
100,1.9999999999999793,0.2609571548675658,0.16344402341150926,-12.531874533776245,0.07915804321577197,0.25104380612578414,1.96,0.9166666666666666,1.2304701890150278,2.544212451384502,0,50.00000000000051,519.131698159937,0
150,2.9999999999999583,0.12132071976387702,0.16294936800818718,-28.378757735746728,0.06610248446966838,0.24326603254838544,1.96,1.0,1.2128699715004743,5.0,1,50.000000000000696,639.0453406777506,0
200,3.999999999999937,0.15073646514551003,0.1642703257881342,-55.45920168967164,0.10075826790939295,0.28049885086730564,1.96,0.8333333333333334,1.223076174785672,2.910599140504863,0,50.00000000000079,724.1992598345079,0
250,4.999999999999916,0.11618585665286268,0.15638682359117995,-0.8756900810745896,0.07687950919615749,0.18148992802270975,1.96,0.8333333333333334,1.2301957793533802,2.085412373411247,0,50.000000000001066,1211.888434040112,1
300,5.999999999999894,0.33869820111555204,0.1671035136761341,-10.799907639767664,0.06931290559897278,0.18952819393573417,1.96,0.9166666666666666,1.2262277936935424,5.0,1,50.000000000001066,1211.7320696390402,1
350,6.999999999999873,-0.13840903309458835,0.1794144603680595,2.528051235946416,0.0897357589271791,0.2979523524748304,1.96,0.9166666666666666,1.2607332545518875,3.0311333436346244,0,50.000000000001066,1224.8756416909353,1
400,7.999999999999852,-0.24776541767986862,0.1621324026325665,-16.93486502513433,0.10565557272762165,0.31017908571459285,1.96,0.9166666666666666,1.222229835242033,2.2550875777681916,0,50.000000000001066,1226.8398479936995,1
450,9.000000000000007,0.09340812088394505,0.1575233023361906,-27.042820442859338,0.07532449302773395,0.21605467443675003,1.96,0.8333333333333334,1.2123238645493983,2.3087425931480205,0,49.999999999998856,1221.9114554666523,1
500,10.000000000000163,-0.2684179328651936,0.1659611474952845,-10.374895600023818,0.09097192457283006,0.16648470663663628,1.96,1.0,1.256681601703167,5.0,1,49.99999999999663,1207.9406613179829,2
550,11.00000000000032,0.3203518580529121,0.16577364128346914,-13.323338324602307,0.07393243980434111,0.22182968335178738,1.96,0.8333333333333334,1.2155485258996486,3.726302308576191,0,49.999999999994415,1196.7632291684015,2
600,12.000000000000476,0.10012925821996121,0.13303803257707028,-26.927335499223897,0.09972910618976331,0.5925288311571376,1.96,0.9166666666666666,1.2599001795053482,5.0,1,49.99999999999219,1195.977208693045,2
650,13.000000000000632,0.10109733138376703,0.1668678921902245,-17.258536781584507,0.08345961427294916,0.21376450930400182,1.96,0.75,1.2269741494953632,2.818743529462801,0,49.999999999992184,1196.7009444050213,2
700,14.000000000000789,-0.2125950018095248,0.16315651045759702,4.061560589081702,0.10320187550350353,0.2341839894391622,1.96,0.9166666666666666,1.218283293992281,2.487117327513516,0,49.999999999992184,1208.6313365855037,3
750,15.000000000000945,0.1682735668197477,0.15168927918878927,-1.069983490527526,0.09069764488768273,0.36256572322339903,1.96,1.0,1.2365555229783058,5.0,1,49.999999999992184,1217.844995012722,3
800,16.0000000000011,0.07840086769730348,0.16226641022650462,6.350806184049779,0.08455509476250767,0.3046925205808939,1.96,0.6666666666666666,1.2386553938686848,2.565546901975705,0,49.999999999992184,1223.410802528896,3
850,17.000000000000902,-0.5257970254497696,0.15962588672774045,1.5250372989871877,0.08035219667814146,0.19793244554827005,1.96,0.75,1.2282235513627529,5.0,1,49.999999999996625,1223.5961787458464,3
900,18.000000000000703,0.14018747761264388,0.16686230724522966,-60.03900170989746,0.08230462763426136,0.23598922259959854,1.96,1.0,1.2241176365315913,2.754721295230321,0,50.000000000001066,1222.3024508861208,3
950,19.000000000000504,-0.2533178598603413,0.17476373060512948,19.622625408213935,0.06883285621973517,0.3769133527116574,1.96,0.8333333333333334,1.2393185991048812,5.0,1,50.00000000000551,1222.0371699185207,4
1000,20.000000000000306,-0.07985752121563837,0.17332265066406916,-14.036508235133294,0.06737593155743626,0.19267809869947014,1.96,0.8333333333333334,1.2276174576580525,2.7830909931424825,0,50.00000000000995,1222.880141224342,4
