step,sim_time,vel_x,base_height,pitch_deg,joint_err_mean,joint_err_max,torque_max,sat_ratio,dact_norm,obs_max,clip_dims,sim_hz,wall_hz,resets
50,1.0000000000000007,-0.049080418768195556,0.1634725712686743,-3.460245559937958,0.03023847947370517,0.07890787262027199,1.96,0.9166666666666666,0.6256343287620449,2.377600047022284,0,49.99999999999996,315.5648208096122,0
100,1.9999999999999793,-0.05449410905306612,0.16153647257090212,-1.938260327972303,0.029108794464424156,0.10429992088814098,1.96,0.9166666666666666,0.6801162301199389,1.1582203287960038,0,50.00000000000051,501.2064741607426,0
150,2.9999999999999583,-0.18580062364184888,0.16311351178883995,-1.9505650566965793,0.03107012464492641,0.07170258082426102,1.96,0.75,0.7075233772527345,0.90063784018064,0,50.000000000000696,621.8679336699129,0
200,3.999999999999937,-0.10469058814702256,0.16243297029838832,2.173337606995437,0.015499123406504627,0.05282457589260048,1.96,0.9166666666666666,0.6865993761368966,1.1896205710807786,0,50.00000000000079,709.0484268219765,0
250,4.999999999999916,-0.09705487292353247,0.16403282198916044,-2.0206854671871035,0.013493779106927409,0.03919091364332114,1.96,0.8333333333333334,0.700882526114583,1.359600963054562,0,50.000000000001066,1211.9414261271738,0
300,5.999999999999894,0.025498240163533387,0.16515320625592886,4.450656874962565,0.0278850683066583,0.07965823147256901,1.96,0.9166666666666666,0.6854095867276192,1.840820452384045,0,50.000000000001066,1215.1849807088322,0
350,6.999999999999873,0.19295486638213766,0.16354731942526965,6.233355023458438,0.010155443290047804,0.046554309397256244,1.96,0.75,0.6727609719336033,2.085099061568491,0,50.000000000001066,1217.6051509915167,0
400,7.999999999999852,0.029582301308671618,0.1626418989778289,-0.41050030948497057,0.0328104546095812,0.15408217847724648,1.96,1.0,0.6946938216686249,1.6447423432464927,0,50.000000000001066,1215.782168402421,0
450,9.000000000000007,0.007273769704405147,0.1600856563978342,-2.296674707132801,0.027023213141408143,0.05242202711923172,1.96,0.5,0.6908344349265099,2.673826360207276,0,49.999999999998856,1222.5865156574564,0
500,10.000000000000163,0.20074701869726425,0.16128301389677688,-0.07772776158655252,0.033087930350803214,0.17249207906535258,1.96,0.9166666666666666,0.7000656239688396,0.943437383047188,0,49.99999999999663,1198.1333179280205,0
550,11.00000000000032,0.0031646987349617413,0.16263538080173134,-2.343833434744827,0.029273626429567583,0.06967354397597333,1.96,1.0,0.7152216681838035,1.2446695944539568,0,49.999999999994415,1190.093030048469,0
600,12.000000000000476,0.07458909783103088,0.16120985435326354,-1.239884484652141,0.042232108118391155,0.10517851668696476,1.96,0.9166666666666666,0.7379373587667942,1.1147872801862222,0,49.99999999999219,1188.3718100585031,0
650,13.000000000000632,-0.07233543304590768,0.16633460815809673,3.253158427513284,0.015519221709875776,0.046489848103045545,1.96,1.0,0.7564300501346588,1.8526668371907722,0,49.999999999992184,1179.9301224607598,0
700,14.000000000000789,-0.07653626328134092,0.16149498214772887,-3.580729771061981,0.021152575280695782,0.0657151786394875,1.96,1.0,0.7679120971262455,1.2602225809076508,0,49.999999999992184,1202.1366149589694,0
750,15.000000000000945,-0.23551491766538818,0.16460441517089291,-2.3706651502355194,0.03399125776812876,0.09843781926806364,1.96,1.0,0.7364942237734795,2.425290087207967,0,49.999999999992184,1218.0409056444998,1
800,16.0000000000011,-0.11531307879042381,0.16525932116134756,1.0343095485197467,0.02193082982577498,0.06033201498927132,1.96,0.8333333333333334,0.7145774967968463,1.104414109439464,0,49.999999999992184,1222.4224776578587,1
850,17.000000000000902,-0.08047595376238614,0.1641669300711299,3.6483466755313096,0.03829573728213335,0.14362584215788032,1.96,1.0,0.7124260980635881,1.142828918164211,0,49.999999999996625,1227.4874806389303,1
900,18.000000000000703,-0.02564525453742384,0.1653260295328099,-1.3737997260137553,0.02470635769846193,0.09788362876356689,1.96,0.9166666666666666,0.7089923021942377,1.809612112337338,0,50.000000000001066,1225.0645239819792,1
950,19.000000000000504,-0.058191135843331555,0.16490661515361474,0.003421111761734217,0.028611474215486137,0.06857315655883744,1.96,0.9166666666666666,0.7013879273086786,0.867457113332161,0,50.00000000000551,1221.0077955260613,1
1000,20.000000000000306,-0.11517917793364069,0.16142800284734,-0.7329134081054747,0.021931583325565437,0.07799542135489743,1.96,0.8333333333333334,0.7025670076161623,0.8685106436359498,0,50.00000000000995,1220.7778736535083,1
1050,21.000000000000107,0.0047386322642162994,0.16069977767986468,1.0912616573051814,0.03825928547770641,0.11351100893460941,1.96,0.9166666666666666,0.6903512434661389,3.43099059650872,0,50.00000000000995,1214.1052514810904,1
1100,21.999999999999908,-0.08073384509246412,0.16349182115813243,3.193978167821689,0.01940436131406166,0.050290812838137744,1.96,1.0,0.6838299150764943,1.8555966552130467,0,50.00000000000995,1209.1718219468744,1
1150,22.99999999999971,-0.07592314364009181,0.16246195508998232,-4.7418610641128875,0.01936287060085699,0.12096981497733186,1.96,0.75,0.695908939987421,1.8352489627610105,0,50.00000000000995,1211.57926161124,1
1200,23.99999999999951,0.07978492607886893,0.16120210382401906,3.1294672895671645,0.03053823077593097,0.14983568907547518,1.96,0.8333333333333334,0.6794524414837361,1.1523897479760243,0,50.00000000000995,1206.3446782723252,1
1250,24.99999999999931,-0.0874079065303445,0.16268892235783175,-5.082804835322527,0.01984840053580888,0.06153921261159612,1.96,0.9166666666666666,0.7081171569228172,1.5322292951288075,0,50.00000000000995,1208.5964101700613,1
1300,25.999999999999112,0.0939811442606775,0.1621894784664911,3.7225688241441715,0.027419561706687592,0.08036920012396875,1.96,0.9166666666666666,0.7131451889872551,2.1544595904063044,0,50.00000000000995,1211.5218759982813,1
1350,26.999999999998913,-0.05550324601290866,0.16137414304816386,-8.13187674853423,0.022247554924716795,0.0608017193036226,1.96,0.8333333333333334,0.7405504517257213,1.7840893926651564,0,50.00000000000995,1208.124626137564,1
1400,27.999999999998714,0.0900302363041626,0.16514119661798188,-10.297846152461583,0.018541561854336315,0.080689085696803,1.96,0.9166666666666666,0.769122637361288,2.1996519065056788,0,50.00000000000995,1206.7941447190528,1
1450,28.999999999998515,0.012186997277752855,0.24138606465744752,-0.9466685076607689,0.02060215490993,0.03651727696006324,1.96,1.0,0.7607808581739665,1.0840652399715522,0,50.00000000000995,1211.2472642484659,2
1500,29.999999999998316,-0.04156449677458171,0.16375239092196314,-1.8522904848311823,0.024484134193202913,0.07209112604598988,1.96,0.75,0.7320121668279171,1.0813183751071105,0,50.00000000000995,1224.2132337963722,2
1550,30.999999999998117,-0.1293978638267268,0.16464085132533102,3.191414114013145,0.03443842450662829,0.15003454354466228,1.96,1.0,0.7248227103799582,2.717215257462695,0,50.00000000000995,1215.7281447900957,2
