step,isaac_vx,isaac_vy,isaac_wz,mujoco_vx,mujoco_vy,mujoco_wz,isaac_base_x,isaac_base_y,isaac_base_z,mujoco_base_x,mujoco_base_y,mujoco_base_z,obs_l2_diff,action_l2_diff,isaac_dx,isaac_dy,mujoco_dx,mujoco_dy,pos_err_norm
0,-0.00016897752357181162,0.06615366041660309,0.00023792232968844473,0.0,0.0,0.0,-0.00010264468437526375,0.0034749822225421667,0.2389518916606903,0.0003256606583826084,0.00019949389452456902,0.24712142288571487,12.101679158327507,1.9228937578562693,-0.00010285273015142593,0.002501593204215169,0.0003256606583826084,0.00019949389452456902,0.002341641508820438
1,0.0006020672153681517,0.1399848312139511,0.1696280837059021,0.026931297314058807,0.016767823099455903,-0.08430814107345506,-0.0005690971738658845,0.006862673442810774,0.22691187262535095,0.0005020274046093804,0.0007021591107817943,0.2406085039677806,21.923051248489447,2.9932055965370545,-0.0005693052196420467,0.005889284424483776,0.0005020274046093804,0.0007021591107817943,0.005296604819300128
2,0.005253654904663563,0.13258540630340576,0.07738129049539566,0.0017440009927811445,0.026486194717913393,-0.050548008298386654,-0.0009355550864711404,0.009496426209807396,0.21076126396656036,0.000763604745893598,0.0011778936038187924,0.23033178976226276,23.510296674910425,2.9226438756704494,-0.0009357631322473026,0.008523037191480398,0.000763604745893598,0.0011778936038187924,0.007539163448859795
3,0.016095248982310295,0.047193463891744614,-0.15447504818439484,0.008817206312562244,0.012636549218996105,-0.087065529921873,-0.0008462046971544623,0.011071578599512577,0.1909770965576172,0.0010058681962855013,0.001393636508918681,0.21607182161240063,14.769438980725184,3.5868772304844545,-0.0008464127429306245,0.01009818958118558,0.0010058681962855013,0.001393636508918681,0.008899448795610571
4,0.02246231772005558,-0.01615813560783863,-0.19923289120197296,-0.009756721151062252,-0.022935631654044202,0.14431175308096683,0.003807593369856477,0.012180319987237453,0.18390752375125885,0.0013619928074412497,0.001230834935198857,0.1980474061799841,13.008556404456632,3.9093235504158645,0.0038073853240803146,0.011206930968910456,0.0013619928074412497,0.001230834935198857,0.010271437904902635
5,0.25469616055488586,0.03574046120047569,-0.09485192596912384,-0.010494125735290412,-0.05948055055621296,0.21647563855837235,0.01081880833953619,0.014144626446068287,0.18318696320056915,0.001270047311127518,0.0008874022426494035,0.17656440593134387,12.532657797504426,2.575713253192986,0.010818600293760028,0.01317123742774129,0.001270047311127518,0.0008874022426494035,0.015558517632365933
6,0.3565886616706848,0.11991245299577713,0.23151034116744995,-0.0539531403316235,-0.043975652739094734,0.570728234068528,0.018180735409259796,0.01654760353267193,0.18019133806228638,0.004617287497107484,-0.0013361557842998949,0.1639534911109373,14.596827649728095,2.2939507568315016,0.018180527363483634,0.01557421451434493,0.004617287497107484,-0.0013361557842998949,0.021677686668787895
7,0.34822654724121094,0.11919897794723511,0.12612619996070862,0.23237755685231723,-0.1631278853016547,0.0006755157294995352,0.026450850069522858,0.0184054896235466,0.17554640769958496,0.010903243845845772,-0.005034999126559677,0.166217296205426,12.471075240940905,1.8973428759151398,0.026450642023746695,0.017432100605219603,0.010903243845845772,-0.005034999126559677,0.027322008719344072
8,0.47546881437301636,0.015465849079191685,-0.18130812048912048,0.30367162987166835,-0.18180336222708987,-0.13267599578760855,0.036174945533275604,0.017812443897128105,0.17617107927799225,0.016968350224339877,-0.006783851065602198,0.17074578082544042,13.599474420955199,2.5996118498224137,0.03617473748749944,0.016839054878801107,0.016968350224339877,-0.006783851065602198,0.030445475804470244
9,0.5023360252380371,-0.10999168455600739,0.25509169697761536,0.28689132333923545,-0.07227140224789445,-0.02572133939896895,0.044987358152866364,0.01603415608406067,0.178632915019989,0.023477265811931835,-0.007865467068600451,0.17391946890572135,12.303238306675025,1.402440286844178,0.0449871501070902,0.015060767065733671,0.023477265811931835,-0.007865467068600451,0.031437037614466916
10,0.4219267666339874,-0.05459251627326012,-0.10114786028862,0.31787441448290843,-0.04539218079970385,-0.06137035201628624,0.05333714932203293,0.015086546540260315,0.17878422141075134,0.029691590528491477,-0.009970074521638776,0.17478206635710936,6.986156234892236,1.236670000156439,0.053336941276256766,0.014113157521933317,0.029691590528491477,-0.009970074521638776,0.033750624848280696
11,0.434523344039917,-0.046380236744880676,0.06705871969461441,0.2999464064532816,-0.11321355736077086,-0.22608432052460242,0.062177352607250214,0.013645383529365063,0.17507967352867126,0.035625683192014965,-0.012628645800525553,0.17210744125743363,6.934192924785105,1.0046166019978267,0.06217714456147405,0.012671994511038065,0.035625683192014965,-0.012628645800525553,0.03667563906776535
12,0.4326872229576111,-0.09695351123809814,-0.03290490806102753,0.3030203410845928,-0.13198316572333135,-0.04564342543015953,0.07184866815805435,0.01320506352931261,0.17001156508922577,0.042084363793584156,-0.014673032776004966,0.16568954895492288,6.988293261421258,0.7650097439843927,0.07184846011227819,0.012231674510985613,0.042084363793584156,-0.014673032776004966,0.04012187313507608
13,0.526726245880127,0.014484314247965813,-0.06974004954099655,0.32559428568603616,-0.09606930595128435,-0.28785197637818,0.0820576474070549,0.013362806290388107,0.16855424642562866,0.04940079753289585,-0.01587481271642276,0.16590042023571092,5.9794758525685126,0.7902965409915386,0.08205743936127874,0.01238941727206111,0.04940079753289585,-0.01587481271642276,0.043189384718344825
14,0.4762123227119446,-0.03550291806459427,-0.10390108823776245,0.3600303717202163,-0.06257344553296128,0.08045336209494133,0.092106394469738,0.012996594421565533,0.17144657671451569,0.056599947385188004,-0.016979292490537583,0.16837934613863184,3.754131793069788,0.8649660036845056,0.09210618642396184,0.012023205403238535,0.056599947385188004,-0.016979292490537583,0.045845805639742394
15,0.5004814267158508,-0.04131803289055824,-0.010541081428527832,0.3632796430570591,-0.05306392727246292,0.09891244614621733,0.10320983082056046,0.01322420034557581,0.1741752177476883,0.06494079241048956,-0.016714516157374733,0.17048540866274664,3.5592509954441427,1.1882387611519785,0.1032096227747843,0.012250811327248812,0.06494079241048956,-0.016714516157374733,0.04799472443657381
16,0.541753888130188,0.004693532362580299,-0.14643315970897675,0.4295407094580783,0.025332055835099766,0.2864527118046856,0.11384762078523636,0.01321481168270111,0.17362752556800842,0.07345384139384874,-0.015772378839239463,0.17044807500613987,5.469030202699813,1.1674565446384537,0.1138474127394602,0.012241422664374113,0.07345384139384874,-0.015772378839239463,0.049157030837275614
17,0.5248684287071228,-0.0029494191985577345,0.06130179017782211,0.4234192829687152,0.037519665509609036,0.19896416875774323,0.12489820271730423,0.013712414540350437,0.1696077585220337,0.08259125553843222,-0.015766774666926796,0.16829733568695943,5.822566033080697,0.7403267280207637,0.12489799467152807,0.01273902552202344,0.08259125553843222,-0.015766774666926796,0.051014123735375276
18,0.5453793406486511,0.0379791334271431,-0.12169765681028366,0.4618188249625661,-0.01839801454591861,0.15246549857418185,0.1362023949623108,0.012405915185809135,0.16954003274440765,0.09213545761217876,-0.015505651042335715,0.16548573441087217,4.724761261767807,1.1748748625087115,0.13620218691653463,0.011432526167482138,0.09213545761217876,-0.015505651042335715,0.05164825285497009
19,0.5716960430145264,-0.14455190300941467,0.05149790272116661,0.4687599405220082,0.012163201448866422,0.410113422366893,0.146707683801651,0.010739894583821297,0.1728672981262207,0.10055044511720938,-0.016087281252135138,0.166249540814277,7.240278138829705,1.1964216137898662,0.14670747575587484,0.009766505565494299,0.10055044511720938,-0.016087281252135138,0.052904534495543304
20,0.49845826625823975,-0.0426243394613266,0.06089827045798302,0.4092156830964165,-0.05058753952388791,0.1019136112500058,0.15529081225395203,0.011044986546039581,0.17692334949970245,0.1082880978642509,-0.01721815701947898,0.1690087015848782,4.949521677371987,1.8462479119291508,0.15529060420817586,0.010071597527712584,0.1082880978642509,-0.01721815701947898,0.054350402996267366
21,0.41724735498428345,0.04672547057271004,0.059227701276540756,0.3819766230450874,-0.06745477661011777,0.0018166876821222155,0.16325506567955017,0.011789870448410511,0.17852458357810974,0.11553745250451551,-0.018177083311675075,0.17143696786348134,4.340573540184506,0.970146490594036,0.163254857633774,0.010816481430083513,0.11553745250451551,-0.018177083311675075,0.05583527154679497
