step,isaac_vx,isaac_vy,isaac_wz,mujoco_vx,mujoco_vy,mujoco_wz,isaac_base_z,mujoco_base_z,obs_l2_diff,action_l2_diff
16,0.049237146973609924,-0.05377137288451195,0.07942121475934982,-0.04961036471395086,0.007569445030640121,-0.7304804133304383,0.16770893335342407,0.16833007510125084,12.19475625754718,2.877279573966502
17,0.05477237328886986,-0.05261688306927681,0.0171334370970726,-0.008526862581385098,-0.011472446075984456,0.0368826003703975,0.1682397574186325,0.17110897673755743,10.520071316658834,2.6440281258401046
18,0.005497801583260298,-0.038077905774116516,-0.00735052116215229,0.030035042572552694,0.04963660896057769,-0.015860938030714304,0.17020873725414276,0.17261495466290672,9.521662931473001,2.0738501242052356
19,0.008468653075397015,-0.02631351538002491,-0.2796780467033386,0.05321668765325342,0.00812572404417312,0.22060050862181388,0.17253544926643372,0.17100362602927502,8.163984908531132,1.582713003153786
20,-0.05139809474349022,0.015677984803915024,0.13430657982826233,0.04007156125013581,-0.004503105110787831,-0.033551820072947366,0.17189696431159973,0.16859934938949953,10.67836913442498,2.5225304658318355
21,-0.05162037909030914,0.011881474405527115,0.03106299415230751,0.01445884969037013,-0.017622491726093537,0.04071434927822593,0.16773134469985962,0.16968510333239373,11.460290564635566,2.949413837697515
22,-0.05519384518265724,0.010472696274518967,-0.30491214990615845,0.01169114970482432,-0.024137227641793005,-0.09642109322943271,0.16908779740333557,0.17190756941053878,10.818952252384149,2.5054143856752003
23,-0.021570665761828423,0.006687624379992485,-0.04510926827788353,-0.04456675394751972,0.033930974996083954,0.06992404500367837,0.17264972627162933,0.17248981982815367,8.181625544043516,2.011360189670038
24,-0.00985322892665863,-0.008974215015769005,0.10802753269672394,-0.073945623190779,0.046688174677067394,-0.18790940370858883,0.17429271340370178,0.16986133972455858,9.837967785257026,1.7459881812666116
25,0.03465569391846657,0.02344544604420662,0.18619462847709656,-0.06412803425790814,0.02016909752272508,-0.14260305527241707,0.17357194423675537,0.16768004046079024,12.617789883208713,2.14450543126919
26,0.018685881048440933,0.03813771530985832,-0.03598208352923393,-0.08088161127875415,0.00687214890803426,-0.018261970845116455,0.16943173110485077,0.17038334109665135,10.72002918341471,2.6592449402910177
27,0.03981456905603409,0.06626826524734497,-0.06497668474912643,-0.02614441625779454,-0.010371267757885548,0.14040572862925346,0.16954821348190308,0.17375082569295955,13.600457119820033,2.0342808670155414
28,0.06860291957855225,-0.04695240408182144,-0.005999737419188023,0.03670889777114275,0.026203882238799256,0.06349557657690957,0.1725531816482544,0.17509684639783993,8.783560927740474,2.118477878181023
29,0.05918354168534279,-0.0608212873339653,-0.1817975491285324,0.08450310825906031,0.03321835636441267,0.35754852006153476,0.17566269636154175,0.1730398819675062,10.157143346591397,2.063788208321936
30,-0.016841178759932518,0.01710493303835392,0.052011869847774506,0.06155051922183399,0.039385188461128456,0.00900286736325803,0.17569246888160706,0.16858274000910992,12.372897885392316,2.3029734081645206
31,-0.012840451672673225,0.008613129146397114,0.03685736283659935,0.07881677338840656,0.05922967399104425,0.40778362490187486,0.17230185866355896,0.17011227443842783,13.508339423720622,2.6652320145176094
32,-0.014356489293277264,0.02208775281906128,-0.050055813044309616,0.11175899864024395,0.021859429379696114,-0.04089338357865336,0.17019996047019958,0.17325057570705732,11.27338443761083,2.431886049318233
33,0.01801641471683979,0.02332211285829544,0.09471648186445236,0.0665066917749803,0.0889315076368645,-0.07616598709526758,0.17236843705177307,0.17450375509058075,6.673953731753461,2.067996105152349
34,0.004010664764791727,-0.011253888718783855,-0.042203906923532486,0.0527099817354968,0.0881504306610573,-0.1017124687961372,0.1742183119058609,0.17293646017045958,8.642674231308419,1.7344437458059496
35,0.08467043191194534,0.059755824506282806,0.1643451452255249,0.04548208373789526,0.02824056349646928,-0.16388774706090287,0.17403121292591095,0.16870401750028238,12.541294830656177,2.2469023698016493
36,0.07342197000980377,0.04572299122810364,0.03784756734967232,0.026154980558435598,0.06876489991591285,-0.4148925691043207,0.1703169345855713,0.16929914318019168,12.85856055759372,2.6209521674010525
37,0.06807930767536163,0.06269044429063797,0.04872164875268936,0.033426987241015435,-0.028012635044518223,0.07519328605429895,0.16937355697155,0.17185707934263245,11.179915372424249,2.1404352492208267
38,0.10214244574308395,-0.026119258254766464,-0.12442187964916229,0.08622573867445114,0.007139721001707096,-0.07491576690009319,0.17147041857242584,0.17344443515595095,8.243269756695804,2.1877129138554343
39,0.07116372138261795,-0.027106687426567078,-0.0698845237493515,0.11249367973787426,-0.0440986054129558,-0.12816090250101675,0.174000546336174,0.17171236522654734,9.567766060284214,1.7025578336899854
40,-0.014616892673075199,0.0489041768014431,-0.05873861908912659,0.06814551238903464,-0.04650978514203044,-0.16388578347246438,0.17374391853809357,0.17027028151813833,10.385418141677357,2.516068876927056
41,-0.005049060098826885,0.05857769772410393,0.06738013029098511,0.01833255171350898,0.01601545302915974,0.03222903445326675,0.1705940067768097,0.1726424764322211,11.553825959595278,2.5205385893211383
42,-0.04369668290019035,0.0822485089302063,0.04756396263837814,-0.006531607267827167,0.04646482319027262,-0.19754570022252255,0.17091184854507446,0.1746688144469898,13.720376453658032,1.9953121006135435
43,-0.03374195471405983,-0.0030709826387465,0.1667243391275406,-0.013632084188288303,0.003819001733700305,0.04198571591434086,0.17359831929206848,0.17347254582755553,6.2406479256673,1.7038475618732556
44,-0.0024475615937262774,0.009665286168456078,0.2626979351043701,-0.0034273142755967684,-0.02271727348061247,-0.058648525836274654,0.17442035675048828,0.16911283269458496,11.027509210427358,1.9748611358303687
45,0.005172700621187687,-0.00514206662774086,0.06508824229240417,-0.0173954561938413,-0.0511933486204297,0.050032984617636306,0.17186906933784485,0.1669225450559342,11.435180693307949,2.9519551454575876
46,0.007464986760169268,-0.021049248054623604,0.028630780056118965,-0.021842179180715304,-0.0830945618905784,-0.002060038310275548,0.16910819709300995,0.1694856967590357,12.591726659998285,2.4616628273450982
47,0.005572819616645575,-0.024807142093777657,-0.3381744921207428,-0.0025382612659342425,-0.08811438754245779,0.12814031019324362,0.17094576358795166,0.17312100627336824,7.629266388476302,2.188365052405335
48,-0.008842427283525467,-0.014379201456904411,-0.2565786838531494,0.05429448873078957,-0.08849588669859805,-0.21737014452631415,0.17313537001609802,0.17471443597598765,7.124784057686161,1.154933541426777
49,-0.06480709463357925,0.02029172144830227,0.48080188035964966,0.027340198757237925,-0.10861751967020818,0.027797131327088796,0.17250336706638336,0.17273702194481183,8.490311747729265,1.8672534819440874
50,-0.06139661371707916,0.011431864462792873,0.038916751742362976,0.05115127599509438,-0.12447415967505025,0.04833229250136737,0.16896231472492218,0.16939981902363752,13.514995097338806,2.512320080824556
51,-0.055665675550699234,0.015328138135373592,-0.1353275328874588,0.02424978135822399,-0.08535368711459251,-0.007556596517323003,0.17089827358722687,0.17097276293472075,11.520107664954722,2.9091637411809463
52,-0.04906739294528961,-0.01900566928088665,0.10062220692634583,-0.01316144874804435,-0.06614893129912014,-0.10157928122305529,0.17401939630508423,0.17371604089137502,8.084777255211653,1.5816144650732291
53,0.037783026695251465,0.08410749584436417,-0.12324289232492447,-0.07747072819256674,-0.07061802034377904,0.11411460047019238,0.17481325566768646,0.17411022064728396,9.313387820461296,1.431070749661636
54,0.035150956362485886,0.05291834473609924,0.02172527275979519,-0.056034279854626716,-0.040376382604646995,0.04889540045530472,0.17182041704654694,0.17097629297476402,10.980212920753601,1.8563727691197638
55,0.026090702041983604,0.047158993780612946,-0.04888545721769333,-0.08666961837785794,-0.055726992878052724,-0.1049972941651479,0.17050248384475708,0.16764419100379402,10.889679800706878,3.0672226255094954
56,0.01584206521511078,0.03695765137672424,-0.22410334646701813,-0.05136384626088692,-0.045017158168974,-0.07863372442791774,0.17282980680465698,0.16916045929871876,7.270002070287168,3.087616374128381
57,0.0007740805158391595,0.01729302667081356,-0.11933671683073044,-0.047361373097806504,-0.05083937147542141,0.05938718236735301,0.17282544076442719,0.17182634139820518,9.389987155874909,1.6833061802384794
58,0.003901038784533739,0.003625523764640093,0.006284682080149651,-0.0027035849028105266,0.030209358613954622,-0.012491297525691707,0.16939160227775574,0.17335033367561956,8.171206689998776,1.9760522696178089
59,0.0046365996822714806,0.0125452084466815,-0.060988351702690125,0.026653778370603905,-0.008629159960244163,0.09282497652083779,0.16918449103832245,0.1712323496780421,15.002431106247826,2.189673332898379
60,0.021945446729660034,0.023005647584795952,-0.011973478831350803,0.005941834464599393,-0.012349067634219725,0.04246436842492836,0.17121531069278717,0.16871771177165676,13.93997264376587,2.986927520659277
61,-0.02916419692337513,-0.07216101139783859,-0.09539420157670975,-0.0052063704533552874,-0.002448143977549976,0.0749095721984443,0.17343546450138092,0.17031659371985006,8.5445118625046,2.7624634584350902
62,0.034192584455013275,-0.0018818025710061193,-0.07566804438829422,-0.03343352562190117,-0.020345615867750275,-0.08888153559359913,0.1733369678258896,0.1723815597376063,8.600760081086683,1.1279626323501721
63,0.023138167336583138,-0.019443554803729057,-0.03326532244682312,-0.09485156479644015,0.010811346910025107,0.1296431306066098,0.1696256399154663,0.17227711577243482,9.58644868850456,1.6600097283113702
64,0.011357462033629417,-0.0052126250229775906,-0.04450985789299011,-0.08364761165907172,-0.011626902515122448,-0.31871983375973484,0.16872163116931915,0.16973605384858673,13.641625916619121,2.5712160142949543
65,-0.014192496426403522,-0.0034457736182957888,-0.1850428581237793,-0.1057224015330975,0.0427061588590394,-0.057733219938664586,0.17130234837532043,0.16923468463709865,10.488048743617492,3.205561985035568
66,-0.020112723112106323,-0.009683577343821526,-0.19282600283622742,-0.0860386418411925,0.02684122416064975,0.014543317250415138,0.17239154875278473,0.17216108503519062,8.037520802914493,2.230294540769158
67,-0.05043462663888931,0.022180121392011642,0.10270362347364426,-0.04787515468785061,0.014259666935224385,0.15691560170214014,0.1706518530845642,0.17539839085539577,6.262022050172333,1.8810484126014524
68,-0.04712019860744476,0.018572799861431122,0.04926326125860214,0.02447586807587397,0.07402468447574495,0.2621394726902995,0.1681065708398819,0.17633157814847686,11.404793187638381,1.800995549463958
69,-0.0674290806055069,-0.03831296041607857,-0.029622381553053856,-0.0004599060913859367,0.08714472507595854,-0.16018667886213683,0.17082616686820984,0.1737220045845786,9.857082704235742,2.7000280926622704
70,-0.04143541306257248,-0.0321185477077961,0.14711850881576538,0.02248378320914226,0.0670922502145693,0.10095359746340207,0.17414721846580505,0.16769693054253082,13.946111632588662,2.0739816348853695
71,0.07547760754823685,0.047565530985593796,0.02829555608332157,0.023183028175684864,0.11435540599039307,0.3477780769512741,0.17534476518630981,0.16760961378003728,10.163271732594323,2.256323546252257
72,0.06009966880083084,0.04562918096780777,-0.04669737443327904,-0.008048124193124942,0.04640101435846226,-0.0336618828557608,0.1731918454170227,0.16982771914751205,10.399168105125186,1.6609483712334197
73,0.06147594004869461,0.040264442563056946,0.0021057671401649714,-0.05451534968106622,0.05737722123010257,0.17797340004931714,0.1700325310230255,0.17040587491166814,10.88927268909968,2.3742003751503744
74,0.006278083194047213,0.040192972868680954,-0.020638015121221542,-0.06250803252481417,0.051801172709425455,0.17436483473999304,0.1730014681816101,0.1688696487364343,16.396935562005993,2.7743132405274378
75,0.06396836042404175,-0.06562941521406174,0.13058553636074066,-0.047356172884251285,0.06884162453877278,-0.22879601876963845,0.17570103704929352,0.16754586873610117,13.606372438228005,2.6042224683115887
76,-0.0038004410453140736,0.028271552175283432,-0.23918284475803375,-0.046015794914496755,0.036991212161211644,-0.186769918742495,0.17634060978889465,0.17034007688602035,6.942127892439256,1.9613857629069682
77,-0.0020948888268321753,0.039913564920425415,0.09685679525136948,-0.012299077176878791,-0.01959281165106741,0.15641038920408432,0.17360667884349823,0.17346350719522452,8.923859298293559,1.5044454925469144
78,-0.002443318022415042,0.02949976921081543,-0.026206431910395622,0.03929480285093116,0.006841859069192139,0.051800535476429675,0.1700039803981781,0.1743784090064162,11.575173666751171,2.270202537288939
79,0.0017319858307018876,0.015152116306126118,0.11787169426679611,0.07872979537661441,0.02024568872286675,0.2651968636749885,0.17108264565467834,0.1715879688328146,10.557846271822052,2.5565475507554023
80,0.03621835634112358,0.018571501597762108,0.12992286682128906,0.07517887356473,0.0481547460423124,0.26241601647896384,0.17312195897102356,0.16798674456285265,14.115930320084898,2.6918347823587903
81,-0.04454624652862549,-0.11407003551721573,-8.508475730195642e-06,0.07646147698464516,0.11443319991460002,0.3825896629271648,0.17532436549663544,0.16957346115672284,11.001757963693652,2.5820312049879877
82,0.03868047893047333,-0.05454898625612259,0.18896539509296417,0.010524801644792577,0.027736511475030978,-0.08777742933339507,0.17569972574710846,0.1723889700885426,7.5388731353703715,1.1716082201861442
83,0.029093174263834953,-0.06399029493331909,0.0495106503367424,-0.02688058926368405,0.027585667475753896,0.16759413083387711,0.17232635617256165,0.17290959685817156,8.639190596262777,1.9839264317059306
84,0.025915544480085373,-0.06679300963878632,0.004065203946083784,-0.02386190654981933,0.013543028815401146,-0.26234470633314144,0.16966888308525085,0.1700072885744663,14.832475256644184,2.3740010160391334
85,0.00932472012937069,-0.05459287017583847,-0.4628937542438507,-0.04384694202849077,0.02372607411167859,-0.10325536921860567,0.17154984176158905,0.16911919580388882,11.645838773714546,2.6773890563116782
86,-0.014718870632350445,-0.05037342756986618,-0.5231642723083496,-0.06678302283867277,-0.05279505934026202,-0.01054279508195333,0.17294518649578094,0.17043508248694358,10.827270579232056,2.222960093053589
87,-0.020822281017899513,-0.0776909589767456,0.38955944776535034,-0.06272286203663491,-0.053177183020668595,0.053468865758808784,0.1709146797657013,0.1724407692326557,7.649597754965177,1.9326200068485555
88,-0.012851914390921593,-0.07796996086835861,-0.016927408054471016,0.007446191383144169,0.019294647281488785,-0.07698044221009995,0.16830512881278992,0.1723228875694386,13.260127550801053,1.8852902625581172
89,-0.03556345775723457,-0.0680585652589798,-0.23961126804351807,0.015181931752810926,0.0048937901886451675,0.26383442465634926,0.17056845128536224,0.169084936000725,9.067233299788349,2.881808792845678
90,0.017289835959672928,-0.04407697170972824,-0.008176576346158981,0.008420057609888478,-0.0008615757616802187,0.18314758794553745,0.17359384894371033,0.165164117947206,12.045595670004165,2.2038632691038558
91,0.12397431582212448,0.061172835528850555,-0.02605176717042923,0.026687959098742168,0.07148395060499864,0.2709590482278157,0.17452624440193176,0.16634357701873498,9.664399727991482,2.299875182860777
92,0.1141282320022583,0.02972753904759884,0.000893998600076884,-0.030775151059183173,-0.024369157300201876,-0.04209701887739313,0.17183183133602142,0.16887100476625277,9.39260637163554,1.7415308067260675
93,0.10836561769247055,0.029747257009148598,0.04977894946932793,-0.08525461439410986,0.03915146092293041,-0.0331984325146131,0.16972732543945312,0.16921663682949745,11.77451505030974,2.715911951531179
94,0.053675659000873566,0.02801329270005226,-0.03997054696083069,-0.10285949483637154,0.04649130240377453,-0.0657006166494926,0.17221954464912415,0.1662231752464602,14.568707199996878,2.7906033475130676
95,-0.003593242261558771,0.062396977096796036,-0.08074810355901718,-0.10153437394161081,0.03064219492139938,-0.31722140254222375,0.17244786024093628,0.1649140632494921,15.323834980540367,1.9750470819096235
96,0.03421029448509216,0.0362640842795372,-0.33832859992980957,-0.06697672316979747,0.017575303347218185,-0.045843206053742154,0.16913971304893494,0.16756428872681337,5.732856561986398,1.9470245129395554
97,0.020722679793834686,0.06753431260585785,-0.25647324323654175,-0.02316441089856516,0.01902885125670878,0.12022441411447002,0.1690129190683365,0.17089863931592325,12.43932761977931,1.8327390577110696
98,-0.0016164490953087807,-0.01986899971961975,-0.10972551256418228,0.035926752535082485,0.06528505345069553,-0.07676913988666463,0.17191097140312195,0.17214626983988737,9.624767700148505,2.094724597459428
99,-0.012493841350078583,-0.010505827143788338,-0.31793534755706787,0.05760011788411689,0.045364382963800805,0.2092999714603198,0.1754896342754364,0.17051748293850358,13.20526401301185,2.0388085192412704
100,0.11049196124076843,0.0454581081867218,-0.031235426664352417,0.03811356660474127,0.012194408828133605,-0.06143902583762137,0.1767457127571106,0.16785776140097905,12.957158978963605,1.7304174983637723
101,0.11006824672222137,0.015794001519680023,-0.01552450843155384,0.03894032810907914,0.010947000445181692,-0.1021242150305793,0.174363911151886,0.16980468356463663,7.678955252946268,1.9531013401723758
102,0.10550383478403091,0.011570359580218792,0.008329874835908413,0.021502391133050344,-0.0007386691657263368,-0.12470458465940155,0.17169630527496338,0.17267805443212056,10.059566524906266,2.0275041716413256
103,0.05302300676703453,-0.002241096692159772,0.041457369923591614,-0.01669892228235485,-0.021860334209309513,0.31603076263789703,0.17428435385227203,0.17370757117674746,10.930572884238403,2.1351696867969756
104,0.05825824663043022,0.03167745843529701,0.12220177799463272,0.01647990372728901,-0.04568181260596381,0.04078538974631746,0.1771385669708252,0.17092457567365585,10.062624891389994,2.143350530888601
105,-0.01971593126654625,0.1073378175497055,-0.09552042931318283,0.025008754676714116,-0.03178024055241652,0.03327636033275523,0.17738065123558044,0.16858076407438646,11.077377320809445,1.832473088544237
106,-0.007213928736746311,0.09935052692890167,-0.026704570278525352,0.01425605797454268,-0.04404235527950258,-0.053453333084101814,0.17426998913288116,0.17066942246672082,6.2409049801137435,1.8768370775565386
107,-0.004745538346469402,0.0790538340806961,0.009287512861192226,0.05130191100659705,-0.055941569954859424,0.08922093167310423,0.17078819870948792,0.1728627712197758,11.576385873890144,1.9564173479397053
108,-0.021995075047016144,0.026700211688876152,-0.019675131887197495,0.11214764545763285,-0.03955349311097814,-0.07382452200962623,0.17230674624443054,0.1724508954990333,6.796864431523831,2.5561671383310736
109,-0.0013289094204083085,0.021474722772836685,0.24550685286521912,0.09052686688335652,-0.04714091583776412,-0.06591674655527051,0.1727902740240097,0.16843835917846958,11.709568374753122,1.793811906106874
110,0.020748108625411987,0.01911461539566517,-0.07137324661016464,0.09687330794474423,-0.03065287834604957,0.3085192985312364,0.17082402110099792,0.16796577047142358,7.0650145652259795,2.10102480283408
111,0.020093197003006935,0.008617873303592205,0.012454172596335411,0.06383805620243062,-0.01378555045891836,0.0033781556916062747,0.16753332316875458,0.17029516035086836,8.02523602756535,1.4762580157362388
112,0.01853005960583687,-0.002224536845460534,-0.0713300108909607,0.03123693011851596,-0.009838497519331945,-0.12439062715761796,0.16894568502902985,0.17306777245872426,9.126048104787998,2.4834000763357476
113,0.009767891839146614,-0.0099424347281456,-0.294612318277359,-0.04521023974659451,0.03877435768162102,-0.09432603104256201,0.17144517600536346,0.17348327370620223,6.635116208898885,1.7908209112641875
114,-0.038969703018665314,0.057933561503887177,0.262518048286438,-0.04025186315499628,0.06774778212957455,-0.05889788794088608,0.17206957936286926,0.17131254953608832,10.205980677141964,1.2095946170863454
115,-0.04749331623315811,0.03670703247189522,0.019641267135739326,-0.053682151873411396,0.04408173720229861,-0.24457974210318506,0.16938576102256775,0.1691177202274767,7.056523740652559,1.2738272623014513
116,-0.024920696392655373,0.0010497237090021372,0.07466869801282883,-0.09432000718547343,0.10072676086554051,-0.5385945672568204,0.17084817588329315,0.1716212075103915,8.452037185685505,0.8470373911893891
117,-0.019174927845597267,0.008422577753663063,-0.1994621604681015,-0.028976478013927876,0.019351742713295046,0.17786637009085282,0.17355002462863922,0.17565492224705173,2.647899956457954,0.6421274228114064
118,0.07063204795122147,0.0985279455780983,-0.03528463467955589,0.023896799687322893,0.028885866420396707,-0.13079073122382417,0.1738654524087906,0.17782687401539443,4.380108873290853,0.6725174399652958
119,0.060848675668239594,0.07083960622549057,-0.03704674541950226,0.057434130533790914,0.029418019069414884,-0.06875546078608957,0.17068056762218475,0.1763165076849688,3.414296364720061,0.6469723041428127
