step,sim_time,vel_x,base_height,pitch_deg,joint_err_mean,joint_err_max,torque_max,sat_ratio,dact_norm,obs_max,clip_dims,sim_hz,wall_hz,resets
50,1.0000000000000007,-0.20887732535579281,0.16352079604710307,-2.567376588574609,0.0153139629391085,0.03666080477607814,5.88,0.9166666666666666,0.6732402105981435,2.1301658561724595,0,49.99999999999996,307.8999742786963,0
100,1.9999999999999793,0.13474664493883642,0.1634983581125904,1.3526961794466095,0.030667066215647718,0.0593460609457583,5.88,0.9166666666666666,0.6873768251565261,1.6943011043912184,0,50.00000000000051,498.5276931801893,0
150,2.9999999999999583,-0.3361402840999679,0.17050754509656882,-7.166272179726677,0.014889136750400158,0.03936649736224063,5.88,0.9166666666666666,0.7208447255311518,1.610342781489547,0,50.000000000000696,627.0527118092704,0
200,3.999999999999937,0.08008869060780677,0.16667471136726295,-3.1550031836382457,0.027741529798543007,0.053679653617833,5.88,0.9166666666666666,0.7265631939186237,2.383614444584173,0,50.00000000000079,721.54995969426,0
250,4.999999999999916,-0.008286141222027811,0.1676306093316104,0.9186583515497725,0.02682894769549467,0.04781770523299289,5.88,0.8333333333333334,0.7609023682028055,3.09406830179826,0,50.000000000001066,1289.7693112267839,0
300,5.999999999999894,0.12080158876166493,0.17216599690977735,10.536002560922658,0.03140541349419938,0.08278225805631345,5.88,0.6666666666666666,0.7667724069952965,3.6937739782872208,0,50.000000000001066,1295.6848178968735,0
350,6.999999999999873,-0.11780485649509637,0.17155702792390393,3.5397228531091223,0.02363609419469959,0.06636076872763086,5.88,0.9166666666666666,0.7531920819729566,0.9522723329504922,0,50.000000000001066,1299.71836231478,0
400,7.999999999999852,0.011850916575636486,0.16093385431099969,1.8688295709226008,0.02894302378524327,0.05510552058854079,5.88,0.9166666666666666,0.7392691185325384,1.7585531322011743,0,50.000000000001066,1300.0095388737072,0
450,9.000000000000007,-0.09777131594906209,0.16986132052059666,-2.5726899142046964,0.03756581892670501,0.09579465320647645,5.88,0.75,0.6964564878493548,5.0,1,49.999999999998856,1318.6928449904003,0
500,10.000000000000163,0.2686068565394712,0.16681120214721593,9.347417181822896,0.014999995251522505,0.03553975432089029,5.88,0.9166666666666666,0.6891980993002653,2.949710753781419,0,49.99999999999663,1319.090480602763,0
550,11.00000000000032,0.19025906708496632,0.16409012037147355,4.531699952598691,0.022695451389386057,0.06369281340893329,5.88,0.9166666666666666,0.6997157394886017,1.932094112030037,0,49.999999999994415,1312.6644598431474,0
600,12.000000000000476,-0.18993491129976198,0.1723851017344563,7.108468343998437,0.01933660732773636,0.0466975435393332,5.88,0.75,0.7044924890249967,1.9002894125958398,0,49.99999999999219,1308.5710938854468,0
